calls,context_length,cpu_total_us,cuda_total_us,dtype,error,mode,model_size,op_or_kernel,peak_allocated_mib,peak_reserved_mib,stage,status,tool,trace_name
12,256,0,122.91199999996752,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
48,256,0,2105.985999999997,fp32,,train_step,small,ampere_sgemm_128x32_nt,3122.873046875,3312.0,,ok,torch.profiler,small_c256
48,256,759.2829999999522,41.088000000025204,fp32,,train_step,small,autograd::engine::evaluate_function: UnsafeViewBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
48,256,567.0390000000189,41.088000000025204,fp32,,train_step,small,UnsafeViewBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,90.55199999999604,0,fp32,,train_step,small,autograd::engine::evaluate_function: CloneBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,8.258000000008906,0,fp32,,train_step,small,CloneBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,0,558.7169999999751,fp32,,train_step,small,ampere_sgemm_128x128_nt,3122.873046875,3312.0,,ok,torch.profiler,small_c256
48,256,185.5769999999975,0,fp32,,train_step,small,autograd::engine::evaluate_function: ExpandBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
48,256,22.873000000014144,0,fp32,,train_step,small,ExpandBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,1515.2239999999874,1039.8419999999896,fp32,,train_step,small,autograd::engine::evaluate_function: DivBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,1113.106999999989,967.6159999999727,fp32,,train_step,small,DivBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
48,256,646.4989999999525,456.41500000000815,fp32,,train_step,small,aten::neg,3122.873046875,3312.0,,ok,torch.profiler,small_c256
24,256,0,360.70300000000134,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
12,256,345.3749999999927,93.21699999998964,fp32,,train_step,small,autograd::engine::evaluate_function: SumBackward1,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,86.15700000000652,0,fp32,,train_step,small,SumBackward1,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,246.39400000000023,143.93399999997928,fp32,,train_step,small,autograd::engine::evaluate_function: ExpBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,181.92599999998492,143.93399999997928,fp32,,train_step,small,ExpBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
36,256,937.0030000000042,255.19899999998597,fp32,,train_step,small,autograd::engine::evaluate_function: SubBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
36,256,552.9850000000151,188.5109999999986,fp32,,train_step,small,SubBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,831.6280000000188,248.28700000004756,fp32,,train_step,small,autograd::engine::evaluate_function: MaxBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,579.0720000000001,135.2970000000205,fp32,,train_step,small,MaxBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,534.7519999999859,135.2970000000205,fp32,,train_step,small,aten::value_selecting_reduction_backward,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,247.98000000004686,72.09599999999773,fp32,,train_step,small,aten::zeros,3122.873046875,3312.0,,ok,torch.profiler,small_c256
13,256,165.64300000000367,86.304000000011,fp32,,train_step,small,aten::zero_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
12,256,241.0240000000049,63.20100000002276,fp32,,train_step,small,aten::scatter_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
12,256,0,63.20100000002276,fp32,,train_step,small,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",3122.873046875,3312.0,,ok,torch.profiler,small_c256
12,256,652.1999999999753,117.28100000000268,fp32,,train_step,small,autograd::engine::evaluate_function: WhereBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,565.6960000000036,117.28100000000268,fp32,,train_step,small,WhereBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,110.56599999999162,0,fp32,,train_step,small,autograd::engine::evaluate_function: TransposeBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
12,256,62.48200000000361,0,fp32,,train_step,small,TransposeBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,457.40599999998085,0,fp32,,train_step,small,autograd::engine::evaluate_function: CatBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,345.66300000000774,0,fp32,,train_step,small,CatBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
48,256,278.576999999932,0,fp32,,train_step,small,aten::narrow,3122.873046875,3312.0,,ok,torch.profiler,small_c256
48,256,200.35599999997066,0,fp32,,train_step,small,aten::slice,3122.873046875,3312.0,,ok,torch.profiler,small_c256
24,256,0,95.71200000000681,fp32,,train_step,small,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",3122.873046875,3312.0,,ok,torch.profiler,small_c256
24,256,719.3520000000135,107.52200000000448,fp32,,train_step,small,autograd::engine::evaluate_function: UnbindBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,593.7240000000093,107.52200000000448,fp32,,train_step,small,UnbindBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
24,256,541.2320000000036,107.52200000000448,fp32,,train_step,small,aten::stack,3122.873046875,3312.0,,ok,torch.profiler,small_c256
12,256,0,35.7129999999961,fp32,,train_step,small,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_vectorized<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 1, 128, 1, 16, 4>(char*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,196.6750000000029,29.279999999998836,fp32,,train_step,small,autograd::engine::evaluate_function: IndexBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
1,256,188.24199999999837,29.279999999998836,fp32,,train_step,small,IndexBackward0,3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
1,256,23.926000000006752,14.208000000013271,fp32,,train_step,small,aten::new_zeros,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,6.884999999994761,0,fp32,,train_step,small,aten::new_empty,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,150.90499999999884,15.071999999985565,fp32,,train_step,small,aten::_index_put_impl_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,27.619999999995343,1.7920000000012806,fp32,,train_step,small,aten::remainder,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,1.7920000000012806,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,1.1520000000018626,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,21.51799999999639,1.631999999997788,fp32,,train_step,small,aten::divide_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,18.2560000000085,1.631999999997788,fp32,,train_step,small,aten::div_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,1.631999999997788,fp32,,train_step,small,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
2,256,0.1780000000144355,0,fp32,,train_step,small,cudaPeekAtLastError,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,5.279999999998836,fp32,,train_step,small,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,4.319999999992433,fp32,,train_step,small,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",3122.873046875,3312.0,backward,ok,torch.profiler,small_c256
1,256,2958.698000000004,11173.540000000008,fp32,,train_step,small,optimizer,3122.873046875,3312.0,optimizer,ok,torch.profiler,small_c256
1,256,2922.464000000007,11173.540000000008,fp32,,train_step,small,Optimizer.step#AdamW.step,3122.873046875,3312.0,optimizer,ok,torch.profiler,small_c256
1,256,2.254000000000815,0,fp32,,train_step,small,cudaStreamIsCapturing,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0.34600000000500586,0,fp32,,train_step,small,aten::lift_fresh,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,2.368000000002212,0,fp32,,train_step,small,aten::detach_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,1.1429999999963911,0,fp32,,train_step,small,detach_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
2,256,237.6200000000099,1132.9600000000355,fp32,,train_step,small,aten::_foreach_add_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
2,256,141.63700000000244,2259.0749999999825,fp32,,train_step,small,aten::_foreach_mul_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,0,11209.187000000005,fp32,,train_step,small,Optimizer.step#AdamW.step,3122.873046875,3312.0,optimizer,ok,torch.profiler,small_c256
14,256,0,2259.0749999999825,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,69.6359999999986,1665.6319999999978,fp32,,train_step,small,aten::_foreach_lerp_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,79.17200000000594,1662.2389999999868,fp32,,train_step,small,aten::_foreach_addcmul_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
222,256,310.3089999999793,0,fp32,,train_step,small,aten::item,3122.873046875,3312.0,,ok,torch.profiler,small_c256
222,256,58.67799999991257,0,fp32,,train_step,small,aten::_local_scalar_dense,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,571.0239999999903,1127.0100000000093,fp32,,train_step,small,aten::_foreach_sqrt,3122.873046875,3312.0,,ok,torch.profiler,small_c256
7,256,0,1665.6319999999978,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,77.38499999999476,1129.3439999999973,fp32,,train_step,small,aten::_foreach_div_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
1,256,82.30999999999767,2197.279999999999,fp32,,train_step,small,aten::_foreach_addcdiv_,3122.873046875,3312.0,,ok,torch.profiler,small_c256
2,256,8586.081999999995,0,fp32,,train_step,small,cudaDeviceSynchronize,3122.873046875,3312.0,,ok,torch.profiler,small_c256
7,256,0,1662.2389999999868,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
7,256,0,1127.0100000000093,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
7,256,0,1129.3439999999973,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
7,256,0,1132.9600000000355,fp32,,train_step,small,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",3122.873046875,3312.0,,ok,torch.profiler,small_c256
