time_us,active_mib,reserved_mib
1786439181837042,14477.643555,14482.000000
1786439181837296,14478.893555,14502.000000
1786439181837377,14477.644531,14502.000000
1786439181837423,14480.144043,14502.000000
1786439181837746,14485.769043,14502.000000
1786439181837776,14485.769043,14502.000000
1786439181837812,14486.394043,14502.000000
1786439181837831,14483.894043,14502.000000
1786439181837896,14485.144043,14502.000000
1786439181837930,14485.769043,14502.000000
1786439181837952,14485.769043,14502.000000
1786439181838078,14487.910645,14502.000000
1786439181838129,14487.910645,14502.000000
1786439181838173,14487.957520,14502.000000
1786439181838220,14489.957520,14502.000000
1786439181838319,14489.207520,14502.000000
1786439181838440,14492.957031,14502.000000
1786439181838477,14491.707520,14502.000000
1786439181839059,14499.207031,14522.000000
1786439181839623,14514.207031,14542.000000
1786439181839729,14521.707031,14542.000000
1786439181839787,14520.457520,14542.000000
1786439181839826,14519.208008,14542.000000
1786439181839901,14526.590332,14542.000000
1786439181840934,14526.590332,14542.000000
