time_us,active_mib,reserved_mib
1786439241241851,45559.673828,45930.000000
1786439241241909,45579.673828,45930.000000
1786439241241954,45579.673828,45930.000000
1786439241242016,45589.673828,45930.000000
1786439241242062,45599.673828,45930.000000
1786439241242083,45579.673828,45930.000000
1786439241242447,45849.689453,46186.000000
1786439241242737,46105.689455,46442.000000
1786439241242924,46106.314453,46444.000000
1786439241243473,46618.439453,47468.000000
1786439241243631,46884.439453,47468.000000
1786439241243778,46394.939453,47468.000000
1786439241243802,46354.923828,47468.000000
1786439241243890,46354.939453,47468.000000
1786439241244037,46534.931641,47468.000000
1786439241244206,46774.931641,47468.000000
1786439241244267,46774.931641,47468.000000
1786439241244322,46754.947266,47468.000000
1786439241244465,46849.939453,47468.000000
1786439241244695,46922.439453,47468.000000
1786439241244752,46932.439453,47468.000000
1786439241244784,46912.439453,47468.000000
1786439241244851,46922.439453,47468.000000
1786439241244892,46932.439453,47468.000000
1786439241244914,46912.439453,47468.000000
1786439241245330,47448.455078,47724.000000
1786439241245394,47192.455078,47724.000000
1786439241245991,47960.955078,48748.000000
1786439241246073,48473.205078,48748.000000
1786439241246216,47715.205078,48748.000000
1786439241246316,47697.705078,48748.000000
1786439241246387,47697.697266,48748.000000
1786439241246452,47737.697266,48748.000000
1786439241246643,48017.697266,48748.000000
1786439241246762,48117.697266,48748.000000
1786439241246812,48097.712891,48748.000000
1786439241246881,48147.705078,48748.000000
1786439241247048,48225.205078,48748.000000
1786439241247214,48245.205078,48748.000000
1786439241247273,48275.205078,48748.000000
1786439241247336,48265.205078,48748.000000
1786439241247376,48275.205078,48748.000000
1786439241247414,48275.205078,48748.000000
1786439241247501,48279.220703,48748.000000
1786439241247881,48791.220705,49004.000000
1786439241247930,48791.845703,49004.000000
1786439241248623,49303.720703,50030.000000
1786439241248789,49569.970703,50030.000000
1786439241248931,49080.470703,50030.000000
1786439241248942,49020.455078,50030.000000
1786439241249034,49040.462891,50030.000000
1786439241249152,49180.462891,50030.000000
1786439241249322,49450.462891,50030.000000
1786439241249404,49440.462891,50030.000000
1786439241249468,49440.478516,50030.000000
1786439241249623,49522.970703,50030.000000
1786439241249855,49597.970703,50030.000000
1786439241249911,49617.970703,50030.000000
1786439241249947,49607.970703,50030.000000
1786439241250015,49607.970703,50030.000000
1786439241250053,49617.970703,50030.000000
1786439241250079,49607.970703,50030.000000
1786439241250488,50133.986328,50286.000000
1786439241250555,49877.986328,50286.000000
1786439241250898,50646.486328,50798.000000
1786439241251230,50902.736328,51310.000000
1786439241251398,50410.736328,51310.000000
1786439241251497,50383.236328,51310.000000
1786439241251570,50403.228516,51310.000000
1786439241251617,50403.228516,51310.000000
1786439241251790,50663.228516,51310.000000
1786439241251942,50803.228516,51310.000000
